ID,Income,Age,ElecSpend_Annual,Male
50,-0.2552945437603837,0.7647254697403888,-0.5218461694594426,0.902252158166496
51,-0.31374778789556024,-0.6061187890036981,-0.8008709893816149,0.902252158166496
52,-0.2552945437603837,0.6002241586910984,-0.5218461694594426,0.902252158166496
53,-0.16761467755761883,1.2582294028882601,-0.689261061412746,0.902252158166496
54,-0.10916143342244224,-1.4834591145999136,0.20361836233820535,0.902252158166496
55,-0.16761467755761883,-0.11261485585582678,-0.5218461694594426,-1.108337609335445
56,-0.021481567219677377,0.49055661799157146,-0.7450660253971805,-1.108337609335445
57,-0.2260679216927954,-0.9899551814520424,-0.5218461694594426,0.902252158166496
58,-0.284521165827972,-0.7706201000529885,-0.46604120547500816,-1.108337609335445
60,0.24155803138861723,-1.3737915739003868,1.7661573539023703,0.902252158166496
61,-0.2260679216927954,0.21638776624275408,-0.8566759533660494,-1.108337609335445
64,-0.31374778789556024,-1.2092902628510964,-0.8566759533660494,-1.108337609335445
65,-0.284521165827972,-1.2092902628510964,-0.07540645758396694,0.902252158166496
66,-0.07993481135485395,-1.3189578035506233,0.3152282903070743,0.902252158166496
67,-0.2552945437603837,-1.0447889518018059,0.4268382182759432,-1.108337609335445
68,-0.13838805549003053,1.4775644842873141,-0.9124809173504839,0.902252158166496
69,-0.2552945437603837,0.051886455193463646,-1.0240908453193527,-1.108337609335445
70,-0.2552945437603837,0.7647254697403888,-0.4102362414905737,0.902252158166496
71,-0.2260679216927954,0.8743930104399158,-0.5776511334438771,0.902252158166496
72,-0.16761467755761883,-0.935121411102279,-0.5218461694594426,-1.108337609335445
73,0.4753710079293235,0.9840605511394427,2.7706467056221906,-1.108337609335445
74,-0.1968412996252071,0.9292267807896792,-0.35443127750613923,0.902252158166496
77,0.5338242520645001,1.1485618621887332,1.2081077140580256,0.902252158166496
78,-0.34297440996314854,-0.3319499372548807,-0.5776511334438771,0.902252158166496
79,0.7968638506727947,1.8065671063858948,1.7661573539023703,0.902252158166496
80,-0.13838805549003053,-1.538292884949677,0.3152282903070743,-1.108337609335445
81,-0.16761467755761883,0.9292267807896792,-0.8566759533660494,0.902252158166496
82,-0.2552945437603837,1.8065671063858948,-0.4102362414905737,0.902252158166496
83,-0.10916143342244224,-0.38678370760464414,-0.6334560974283115,0.902252158166496
84,0.35846451965897036,-0.7706201000529885,1.7661573539023703,-1.108337609335445
85,-0.1968412996252071,-0.8802876407525154,-0.689261061412746,-1.108337609335445
86,-0.16761467755761883,-0.6609525593534615,-0.689261061412746,-1.108337609335445
88,-0.2552945437603837,-0.825453870402752,-0.689261061412746,0.902252158166496
89,-0.1968412996252071,-0.3319499372548807,-0.4102362414905737,-1.108337609335445
90,-0.284521165827972,1.0388943214892061,-0.5776511334438771,-1.108337609335445
92,-0.31374778789556024,0.1615539958929906,-0.5218461694594426,0.902252158166496
93,-0.13838805549003053,0.49055661799157146,-0.6334560974283115,0.902252158166496
94,-0.05070818928726566,-1.1544564925013328,0.3152282903070743,-1.108337609335445
95,0.5045976299969118,-0.22228239655535373,2.6032318136688875,0.902252158166496
98,-0.2260679216927954,-1.1544564925013328,0.09200843436933644,0.902252158166496
99,-0.1968412996252071,0.6002241586910984,-0.46604120547500816,0.902252158166496
101,0.5630508741320884,0.8195592400901524,1.375522606011329,0.902252158166496
103,0.5338242520645001,-0.0029473151562998336,2.0451821738245424,0.902252158166496
104,-0.284521165827972,0.6002241586910984,-0.35443127750613923,-1.108337609335445
105,-0.1968412996252071,0.5453903883413349,-0.46604120547500816,0.902252158166496
106,-0.2552945437603837,0.2712215365925175,-0.5776511334438771,0.902252158166496
107,-0.1968412996252071,-1.0447889518018059,-0.9124809173504839,-1.108337609335445
108,-0.13838805549003053,0.43572284764180796,-0.8566759533660494,0.902252158166496
109,0.5045976299969118,-0.11261485585582678,1.5987424619490669,0.902252158166496
110,-0.284521165827972,0.8743930104399158,-0.5776511334438771,-1.108337609335445
111,-0.16761467755761883,-1.2092902628510964,-0.6334560974283115,0.902252158166496
112,0.5045976299969118,-1.3189578035506233,2.1567921017934113,0.902252158166496
113,-0.284521165827972,0.8743930104399158,-0.46604120547500816,-1.108337609335445
114,-0.10916143342244224,-0.825453870402752,-0.7450660253971805,0.902252158166496
115,-0.13838805549003053,1.4227307139375505,-0.5776511334438771,0.902252158166496
118,0.5338242520645001,1.0937280918389698,0.7058630381981155,-1.108337609335445
119,-0.2260679216927954,-0.16744862620559026,-0.5776511334438771,0.902252158166496
120,-0.2552945437603837,-0.2771161669051172,-0.689261061412746,-1.108337609335445
121,-0.16761467755761883,-1.2641240332008599,-0.24282134953727033,-1.108337609335445
122,-0.13838805549003053,0.051886455193463646,-0.5776511334438771,0.902252158166496
123,-0.10916143342244224,-0.9899551814520424,0.09200843436933644,-1.108337609335445
125,-0.13838805549003053,1.2582294028882601,-0.6334560974283115,-1.108337609335445
126,0.5338242520645001,-0.05778108550606331,1.2081077140580256,0.902252158166496
128,-0.07993481135485395,1.0937280918389698,-0.689261061412746,0.902252158166496
129,-0.31374778789556024,1.367896943587787,-0.689261061412746,-1.108337609335445
130,-0.1968412996252071,1.696899565686368,-0.46604120547500816,0.902252158166496
131,-0.13838805549003053,0.8195592400901524,-0.9124809173504839,-1.108337609335445
132,-0.10916143342244224,-1.2092902628510964,0.1478133983537709,-1.108337609335445
133,-0.2260679216927954,0.6002241586910984,-0.689261061412746,0.902252158166496
134,0.4753710079293235,-0.44161747795440764,2.1567921017934113,0.902252158166496
135,-0.31374778789556024,1.8065671063858948,-0.5218461694594426,0.902252158166496
137,-0.37220103203073684,-0.3319499372548807,-0.8008709893816149,-1.108337609335445
139,0.35846451965897036,-1.3737915739003868,1.26391267804246,0.902252158166496
142,-0.1968412996252071,-0.7706201000529885,-0.689261061412746,-1.108337609335445
143,-0.16761467755761883,0.9292267807896792,-0.689261061412746,-1.108337609335445
145,-0.07993481135485395,0.9840605511394427,-0.35443127750613923,0.902252158166496
146,-0.13838805549003053,-1.0447889518018059,0.5384481462448121,0.902252158166496
147,0.4461443858617352,-0.5512850186539346,2.0451821738245424,-1.108337609335445
148,0.5045976299969118,-0.22228239655535373,1.3197176420268946,0.902252158166496
149,-0.284521165827972,1.6420657953366045,-0.6334560974283115,-1.108337609335445
150,-0.16761467755761883,-0.0029473151562998336,-0.8566759533660494,-1.108337609335445
151,-0.07993481135485395,1.0937280918389698,-0.5776511334438771,0.902252158166496
152,0.5630508741320884,0.43572284764180796,1.487132533980198,0.902252158166496
155,0.5338242520645001,0.10672022554322712,1.0406928221047222,0.902252158166496
156,-0.2260679216927954,-1.538292884949677,0.3152282903070743,-1.108337609335445
157,-0.2260679216927954,-1.5931266552994408,0.4268382182759432,-1.108337609335445
159,0.3292378975913821,-1.3737915739003868,1.4313275699957635,0.902252158166496
160,-0.2260679216927954,1.367896943587787,-0.46604120547500816,-1.108337609335445
161,0.5338242520645001,1.6420657953366045,2.435816921715584,-1.108337609335445
162,-0.2260679216927954,1.696899565686368,-0.8008709893816149,-1.108337609335445
163,-0.13838805549003053,-1.3189578035506233,-0.6334560974283115,-1.108337609335445
164,-0.16761467755761883,1.0388943214892061,-0.8008709893816149,0.902252158166496
165,-0.284521165827972,0.8195592400901524,-0.689261061412746,0.902252158166496
166,0.5922774961996767,-0.11261485585582678,2.8264516696066253,-1.108337609335445
169,-0.2260679216927954,1.3130631732380236,-0.7450660253971805,0.902252158166496
172,0.5045976299969118,-0.11261485585582678,1.6545474259335013,0.902252158166496
173,0.5338242520645001,0.1615539958929906,1.487132533980198,0.902252158166496
174,-0.2260679216927954,-1.4286253442501502,0.5384481462448121,0.902252158166496
175,-0.2260679216927954,-0.5512850186539346,-0.9124809173504839,-1.108337609335445
176,-0.16761467755761883,0.7647254697403888,-0.8566759533660494,0.902252158166496
178,-0.2552945437603837,0.1615539958929906,-0.5218461694594426,0.902252158166496
180,-0.1968412996252071,-0.9899551814520424,0.37103325429150874,0.902252158166496
181,-0.13838805549003053,1.0937280918389698,-0.46604120547500816,-1.108337609335445
182,-0.31374778789556024,-0.0029473151562998336,-0.46604120547500816,-1.108337609335445
184,-0.021481567219677377,0.3808890772920445,-0.9124809173504839,-1.108337609335445
185,-0.021481567219677377,-1.0996227221515693,0.09200843436933644,0.902252158166496
186,-0.16761467755761883,1.2582294028882601,-0.8008709893816149,-1.108337609335445
187,0.007745054847910913,0.10672022554322712,-0.689261061412746,0.902252158166496
188,0.38769114172655866,-0.935121411102279,1.0964977860891567,0.902252158166496
189,0.5922774961996767,0.7647254697403888,2.1567921017934113,0.902252158166496
190,-0.13838805549003053,0.8195592400901524,-0.29862631352170477,-1.108337609335445
191,-0.2260679216927954,-1.2092902628510964,0.2594233263226398,-1.108337609335445
193,-0.1968412996252071,-1.2641240332008599,0.20361836233820535,-1.108337609335445
194,-0.284521165827972,-1.538292884949677,-0.07540645758396694,-1.108337609335445
195,-0.284521165827972,1.2582294028882601,-0.6334560974283115,-1.108337609335445
196,-0.13838805549003053,1.0388943214892061,-0.7450660253971805,0.902252158166496
197,-0.34297440996314854,0.2712215365925175,-0.46604120547500816,-1.108337609335445
198,0.6215041182672649,0.9840605511394427,1.487132533980198,0.902252158166496
200,-0.07993481135485395,1.0937280918389698,-0.8566759533660494,-1.108337609335445
202,-0.13838805549003053,0.1615539958929906,-0.5218461694594426,0.902252158166496
203,-0.34297440996314854,0.8743930104399158,-0.4102362414905737,-1.108337609335445
204,0.5338242520645001,0.1615539958929906,1.5987424619490669,0.902252158166496
205,0.4461443858617352,-0.5512850186539346,0.2594233263226398,-1.108337609335445
206,-0.2552945437603837,1.0937280918389698,-0.5776511334438771,-1.108337609335445
207,-0.2260679216927954,0.9292267807896792,-0.8008709893816149,0.902252158166496
208,0.24155803138861723,-1.2641240332008599,2.0451821738245424,0.902252158166496
209,-0.284521165827972,1.4775644842873141,-0.35443127750613923,0.902252158166496
210,-0.31374778789556024,1.4775644842873141,-0.689261061412746,0.902252158166496
211,-0.2552945437603837,-1.538292884949677,0.5942531102292465,0.902252158166496
212,-0.284521165827972,-0.49645124830417114,-0.689261061412746,-1.108337609335445
213,-0.16761467755761883,1.0937280918389698,-0.7450660253971805,0.902252158166496
214,-0.34297440996314854,-0.7706201000529885,-0.5218461694594426,0.902252158166496
215,-0.2552945437603837,1.5323982546370776,-0.35443127750613923,0.902252158166496
217,-0.2552945437603837,-1.0996227221515693,-0.689261061412746,-1.108337609335445
218,0.41691776379414697,0.5453903883413349,0.8174729661669844,-1.108337609335445
219,-0.13838805549003053,1.2582294028882601,-0.8566759533660494,-1.108337609335445
220,-0.05070818928726566,-1.1544564925013328,0.2594233263226398,0.902252158166496
221,0.5338242520645001,-0.38678370760464414,1.0406928221047222,-1.108337609335445
222,-0.284521165827972,1.2033956325384967,-0.5776511334438771,0.902252158166496
223,-0.2552945437603837,-0.16744862620559026,-0.46604120547500816,-1.108337609335445
224,-0.10916143342244224,0.326055306942281,-0.7450660253971805,-1.108337609335445
225,0.6215041182672649,1.0937280918389698,2.5474268496844528,0.902252158166496
226,-0.07993481135485395,-0.715786329703225,-0.8008709893816149,-1.108337609335445
228,-0.10916143342244224,-1.5931266552994408,0.03620347038490197,-1.108337609335445
231,-0.31374778789556024,-1.3737915739003868,0.20361836233820535,0.902252158166496
232,-0.10916143342244224,1.587232024986841,-0.8566759533660494,0.902252158166496
235,-0.2260679216927954,-1.3189578035506233,-0.4102362414905737,-1.108337609335445
238,-0.07993481135485395,-0.935121411102279,0.20361836233820535,-1.108337609335445
239,-0.10916143342244224,0.1615539958929906,-0.6334560974283115,0.902252158166496
241,-0.05070818928726566,-0.825453870402752,-0.689261061412746,0.902252158166496
242,-0.2260679216927954,0.21638776624275408,-0.4102362414905737,-1.108337609335445
243,0.5338242520645001,-1.3189578035506233,1.8219623178868047,-1.108337609335445
244,0.5630508741320884,0.49055661799157146,2.380011957731149,0.902252158166496
245,0.5922774961996767,1.1485618621887332,2.100987137808977,0.902252158166496
246,-0.37220103203073684,0.21638776624275408,-0.5776511334438771,-1.108337609335445
247,0.5338242520645001,-0.49645124830417114,0.5384481462448121,-1.108337609335445
248,-0.31374778789556024,-0.49645124830417114,-0.6334560974283115,-1.108337609335445
250,-0.31374778789556024,-0.8802876407525154,-0.5776511334438771,-1.108337609335445
251,-0.07993481135485395,-0.9899551814520424,0.3152282903070743,-1.108337609335445
253,-0.2260679216927954,0.21638776624275408,-0.8008709893816149,-1.108337609335445
254,0.5338242520645001,-0.7706201000529885,2.9938665615599285,-1.108337609335445
255,-0.31374778789556024,0.6550579290408619,-0.9124809173504839,-1.108337609335445
256,-0.10916143342244224,-1.2641240332008599,0.4826431822603776,0.902252158166496
257,0.38769114172655866,-1.1544564925013328,2.380011957731149,0.902252158166496
258,-0.2552945437603837,1.367896943587787,-0.46604120547500816,-1.108337609335445
260,0.41691776379414697,-0.935121411102279,2.6590367776533217,0.902252158166496
261,0.5045976299969118,0.1615539958929906,0.9848878581202878,-1.108337609335445
262,0.6507307403348532,1.2033956325384967,3.1054764895287974,0.902252158166496
263,-0.1968412996252071,0.5453903883413349,-0.5218461694594426,0.902252158166496
265,-0.07993481135485395,0.10672022554322712,-0.8008709893816149,-1.108337609335445
266,-0.021481567219677377,-0.7706201000529885,-0.689261061412746,0.902252158166496
268,-0.40142765409832515,-0.11261485585582678,-0.5776511334438771,-1.108337609335445
269,-0.1968412996252071,-1.4286253442501502,-0.019601493599532487,-1.108337609335445
270,-0.2552945437603837,-0.2771161669051172,-0.6334560974283115,0.902252158166496
271,0.5338242520645001,0.10672022554322712,1.1523027500735912,0.902252158166496
272,-0.2552945437603837,0.3808890772920445,-0.46604120547500816,-1.108337609335445
273,-0.2260679216927954,0.7098916993906254,-0.7450660253971805,-1.108337609335445
274,-0.1968412996252071,-0.715786329703225,-1.0798958093037871,-1.108337609335445
277,-0.021481567219677377,1.4775644842873141,-0.5218461694594426,-1.108337609335445
278,-0.34297440996314854,-0.6609525593534615,-0.4102362414905737,-1.108337609335445
279,-0.2260679216927954,1.587232024986841,-0.24282134953727033,-1.108337609335445
280,0.5630508741320884,0.49055661799157146,2.380011957731149,0.902252158166496
281,-0.1968412996252071,-0.2771161669051172,-0.8008709893816149,-1.108337609335445
282,-0.1968412996252071,1.0937280918389698,-0.7450660253971805,-1.108337609335445
284,-0.2552945437603837,-0.7706201000529885,-0.46604120547500816,0.902252158166496
287,-0.10916143342244224,1.587232024986841,-0.8008709893816149,0.902252158166496
288,-0.07993481135485395,-0.22228239655535373,-0.5776511334438771,-1.108337609335445
290,-0.07993481135485395,0.9840605511394427,-0.5218461694594426,0.902252158166496
292,-0.2552945437603837,1.587232024986841,-0.5218461694594426,0.902252158166496
293,0.4461443858617352,-0.715786329703225,2.1567921017934113,0.902252158166496
294,0.4461443858617352,-1.2092902628510964,-0.18701638555283587,-1.108337609335445
295,-0.10916143342244224,1.2033956325384967,-0.46604120547500816,-1.108337609335445
296,-0.2260679216927954,-1.0996227221515693,0.2594233263226398,0.902252158166496
297,-0.37220103203073684,-1.0996227221515693,0.20361836233820535,-1.108337609335445
298,-0.2552945437603837,-0.49645124830417114,-0.5218461694594426,0.902252158166496
299,-0.2260679216927954,0.9840605511394427,-0.689261061412746,0.902252158166496
300,-0.16761467755761883,-1.538292884949677,-0.1312114215684014,-1.108337609335445
301,-0.1968412996252071,1.6420657953366045,-0.5218461694594426,0.902252158166496
303,-0.284521165827972,0.49055661799157146,-1.0240908453193527,-1.108337609335445
305,0.5045976299969118,-0.3319499372548807,3.3286963454665353,0.902252158166496
306,0.5338242520645001,0.7647254697403888,1.3197176420268946,-1.108337609335445
307,-0.4598808982335017,1.0937280918389698,-0.5218461694594426,0.902252158166496
308,-0.16761467755761883,0.6002241586910984,-0.29862631352170477,-1.108337609335445
309,0.5338242520645001,1.3130631732380236,1.26391267804246,-1.108337609335445
310,-0.284521165827972,-1.1544564925013328,0.37103325429150874,-1.108337609335445
311,-0.05070818928726566,0.10672022554322712,-0.689261061412746,0.902252158166496
313,0.007745054847910913,-0.0029473151562998336,-0.46604120547500816,-1.108337609335445
314,-0.07993481135485395,-1.0996227221515693,-0.1312114215684014,-1.108337609335445
315,-0.2552945437603837,-1.1544564925013328,-0.9682858813349183,-1.108337609335445
316,-0.31374778789556024,1.367896943587787,-0.689261061412746,0.902252158166496
317,-0.2552945437603837,-0.49645124830417114,-0.5218461694594426,-1.108337609335445
318,-0.2260679216927954,0.21638776624275408,-0.8008709893816149,-1.108337609335445
319,-0.1968412996252071,-1.3737915739003868,0.5384481462448121,0.902252158166496
320,-0.2260679216927954,1.587232024986841,-0.8566759533660494,-1.108337609335445
322,-0.31374778789556024,-0.6061187890036981,-0.6334560974283115,0.902252158166496
323,0.4753710079293235,-0.16744862620559026,3.049671525544363,-1.108337609335445
324,-0.07993481135485395,-0.16744862620559026,-0.6334560974283115,-1.108337609335445
327,-0.2552945437603837,1.7517333360361313,-0.8008709893816149,0.902252158166496
328,-0.05070818928726566,-0.11261485585582678,-0.8566759533660494,0.902252158166496
329,0.3292378975913821,-1.3737915739003868,1.487132533980198,0.902252158166496
330,-0.37220103203073684,0.326055306942281,-0.46604120547500816,-1.108337609335445
331,-0.16761467755761883,-1.0447889518018059,0.3152282903070743,0.902252158166496
332,-0.31374778789556024,0.7098916993906254,-0.689261061412746,-1.108337609335445
333,-0.284521165827972,0.3808890772920445,-0.5218461694594426,0.902252158166496
334,-0.07993481135485395,0.8743930104399158,-0.7450660253971805,0.902252158166496
335,0.4753710079293235,-0.44161747795440764,0.5942531102292465,-1.108337609335445
336,-0.13838805549003053,-1.2092902628510964,0.1478133983537709,0.902252158166496
337,0.5630508741320884,-0.5512850186539346,0.9848878581202878,-1.108337609335445
338,0.6215041182672649,0.9292267807896792,1.4313275699957635,0.902252158166496
339,-0.021481567219677377,0.21638776624275408,-0.4102362414905737,-1.108337609335445
341,-0.05070818928726566,-1.1544564925013328,-0.7450660253971805,-1.108337609335445
342,-0.1968412996252071,-1.2092902628510964,0.37103325429150874,0.902252158166496
343,0.6799573624024415,1.8065671063858948,2.435816921715584,0.902252158166496
344,-0.07993481135485395,-0.825453870402752,-0.5218461694594426,-1.108337609335445
345,-0.34297440996314854,-0.715786329703225,-0.7450660253971805,0.902252158166496
347,-0.1968412996252071,-0.825453870402752,-0.9124809173504839,0.902252158166496
348,-0.1968412996252071,0.43572284764180796,-0.5776511334438771,0.902252158166496
349,0.5045976299969118,1.3130631732380236,1.7661573539023703,0.902252158166496
350,-0.07993481135485395,-1.3189578035506233,0.4826431822603776,-1.108337609335445
351,-0.31374778789556024,0.7098916993906254,-0.5776511334438771,0.902252158166496
352,0.6215041182672649,0.8743930104399158,1.6545474259335013,0.902252158166496
353,-0.1968412996252071,-1.4286253442501502,0.20361836233820535,0.902252158166496
356,-0.1968412996252071,0.2712215365925175,-0.8008709893816149,0.902252158166496
357,0.6799573624024415,0.051886455193463646,0.7616680021825499,-1.108337609335445
358,-0.2552945437603837,1.0937280918389698,-0.5776511334438771,0.902252158166496
359,-0.2552945437603837,0.6550579290408619,-0.6334560974283115,0.902252158166496
360,0.7384106065376181,1.8065671063858948,2.1567921017934113,0.902252158166496
361,-0.284521165827972,1.2033956325384967,-0.46604120547500816,-1.108337609335445
362,0.24155803138861723,1.0388943214892061,1.487132533980198,0.902252158166496
363,-0.2260679216927954,-1.4834591145999136,0.3152282903070743,0.902252158166496
364,-0.2260679216927954,1.0937280918389698,-0.6334560974283115,-1.108337609335445
365,-0.05070818928726566,0.3808890772920445,-0.5218461694594426,-1.108337609335445
366,-0.16761467755761883,1.4227307139375505,-0.6334560974283115,0.902252158166496
367,-0.2552945437603837,0.10672022554322712,-0.46604120547500816,0.902252158166496
368,0.7091839844700298,0.051886455193463646,0.9290828941358533,-1.108337609335445
370,0.4753710079293235,-0.49645124830417114,1.4313275699957635,0.902252158166496
371,-0.16761467755761883,0.8743930104399158,-0.7450660253971805,-1.108337609335445
372,-0.16761467755761883,-1.2092902628510964,-0.7450660253971805,-1.108337609335445
373,-0.10916143342244224,-0.38678370760464414,-0.5218461694594426,-1.108337609335445
375,-0.284521165827972,-1.2641240332008599,-0.689261061412746,-1.108337609335445
376,-0.1968412996252071,-1.4286253442501502,0.2594233263226398,-1.108337609335445
377,-0.1968412996252071,-1.4286253442501502,0.37103325429150874,0.902252158166496
378,-0.34297440996314854,-0.9899551814520424,-0.7450660253971805,0.902252158166496
379,0.5338242520645001,0.051886455193463646,2.380011957731149,-1.108337609335445
380,-0.13838805549003053,-1.1544564925013328,-0.019601493599532487,0.902252158166496
381,-0.31374778789556024,-0.3319499372548807,-0.7450660253971805,-1.108337609335445
382,-0.2260679216927954,0.326055306942281,-0.7450660253971805,0.902252158166496
383,-0.16761467755761883,-1.2092902628510964,0.5942531102292465,-1.108337609335445
384,-0.07993481135485395,-0.7706201000529885,-0.6334560974283115,0.902252158166496
385,0.4461443858617352,0.6550579290408619,2.2684020297622802,-1.108337609335445
386,0.5045976299969118,-0.22228239655535373,2.380011957731149,0.902252158166496
387,-0.021481567219677377,0.7098916993906254,-0.5776511334438771,0.902252158166496
389,-0.284521165827972,-1.1544564925013328,-0.5776511334438771,-1.108337609335445
390,0.5338242520645001,-0.0029473151562998336,1.6545474259335013,0.902252158166496
391,-0.2552945437603837,-1.2092902628510964,-0.07540645758396694,0.902252158166496
392,-0.10916143342244224,-0.16744862620559026,-0.46604120547500816,-1.108337609335445
393,-0.05070818928726566,0.8743930104399158,-0.5776511334438771,-1.108337609335445
394,0.5922774961996767,0.8195592400901524,1.7661573539023703,0.902252158166496
395,-0.2552945437603837,-1.2641240332008599,0.4268382182759432,0.902252158166496
396,-0.284521165827972,-0.6609525593534615,-0.5776511334438771,0.902252158166496
398,-0.2260679216927954,1.1485618621887332,-0.5776511334438771,-1.108337609335445
399,-0.31374778789556024,0.43572284764180796,-0.689261061412746,-1.108337609335445
400,0.6215041182672649,0.9292267807896792,2.6590367776533217,0.902252158166496
401,-0.021481567219677377,1.4775644842873141,-0.689261061412746,-1.108337609335445
402,-0.2552945437603837,-1.0996227221515693,-0.019601493599532487,-1.108337609335445
403,-0.37220103203073684,-0.6609525593534615,-0.35443127750613923,0.902252158166496
406,-0.2552945437603837,-1.2641240332008599,0.20361836233820535,0.902252158166496
407,-0.284521165827972,-1.4834591145999136,0.1478133983537709,-1.108337609335445
408,-0.2552945437603837,-0.6061187890036981,-0.35443127750613923,0.902252158166496
410,-0.10916143342244224,0.051886455193463646,-0.6334560974283115,-1.108337609335445
411,0.6799573624024415,0.1615539958929906,2.0451821738245424,-1.108337609335445
412,-0.1968412996252071,-0.0029473151562998336,-0.6334560974283115,0.902252158166496
413,-0.07993481135485395,-0.44161747795440764,-0.5218461694594426,0.902252158166496
414,0.6215041182672649,0.9292267807896792,1.7661573539023703,0.902252158166496
415,-0.40142765409832515,0.3808890772920445,-0.689261061412746,-1.108337609335445
417,0.6799573624024415,-0.22228239655535373,0.5942531102292465,-1.108337609335445
418,-0.2260679216927954,1.6420657953366045,-0.6334560974283115,-1.108337609335445
419,-0.05070818928726566,-0.7706201000529885,-0.689261061412746,0.902252158166496
420,0.2707846534562055,-1.3737915739003868,2.4916218857000185,0.902252158166496
421,-0.10916143342244224,0.49055661799157146,-0.8008709893816149,-1.108337609335445
422,-0.2552945437603837,0.49055661799157146,-0.6334560974283115,0.902252158166496
423,-0.16761467755761883,0.1615539958929906,-0.5776511334438771,-1.108337609335445
424,0.6215041182672649,0.9840605511394427,3.161281453513232,0.902252158166496
425,-0.16761467755761883,0.9840605511394427,-0.8566759533660494,0.902252158166496
426,-0.2260679216927954,-1.538292884949677,0.2594233263226398,-1.108337609335445
427,-0.16761467755761883,-1.3737915739003868,0.37103325429150874,-1.108337609335445
428,0.38769114172655866,-1.2641240332008599,1.4313275699957635,0.902252158166496
429,-0.2552945437603837,-1.3189578035506233,0.2594233263226398,-1.108337609335445
431,-0.2552945437603837,0.43572284764180796,-0.6334560974283115,0.902252158166496
432,-0.10916143342244224,0.6550579290408619,-0.689261061412746,0.902252158166496
433,-0.07993481135485395,-1.1544564925013328,0.3152282903070743,-1.108337609335445
434,-0.2552945437603837,0.43572284764180796,-0.9124809173504839,-1.108337609335445
436,-0.13838805549003053,-1.0447889518018059,-0.4102362414905737,-1.108337609335445
438,0.06619829898308749,1.7517333360361313,-0.8008709893816149,0.902252158166496
441,20.261794147686594,1.8065671063858948,2.0451821738245424,0.902252158166496
442,0.6507307403348532,1.2582294028882601,1.2081077140580256,0.902252158166496
443,-0.13838805549003053,0.1615539958929906,-0.689261061412746,0.902252158166496
445,0.5630508741320884,0.2712215365925175,1.9335722458556737,0.902252158166496
446,-0.13838805549003053,-0.2771161669051172,-0.5776511334438771,-1.108337609335445
